BlockId;Coordinates;cv_cox_avg;cv_att_avg;cv_cox_dict;cv_att_dict
220710006182027;[[29.904531, -89.99616999999999], [29.904677999999997, -89.996416], [29.904836999999997, -89.996725], [29.904985, -89.997061], [29.905061, -89.997236], [29.905136, -89.99745399999999], [29.905395, -89.997299], [29.905555999999997, -89.997159], [29.905666, -89.99703099999999], [29.905759, -89.996889], [29.905832, -89.996741], [29.905859, -89.996687], [29.90592, -89.99650299999999], [29.905987, -89.996275], [29.906043, -89.995992], [29.905129, -89.99562], [29.905068999999997, -89.995604], [29.905016, -89.995598], [29.904964999999997, -89.995603], [29.904926999999997, -89.99562399999999], [29.904878999999998, -89.995671], [29.904531, -89.99616999999999]];5.369999999999998;12.099999999999996;{"5.37": 11};{"12.1": 11}
220710006182009;[[29.906428, -89.99433599999999], [29.906205999999997, -89.995181], [29.906544999999998, -89.99519599999999], [29.906817999999998, -89.995217], [29.907197999999998, -89.995223], [29.90749, -89.995205], [29.907574999999998, -89.995216], [29.907625, -89.995233], [29.907659, -89.995268], [29.907688999999998, -89.995336], [29.907757, -89.99557399999999], [29.907947, -89.996186], [29.908078999999997, -89.996574], [29.908167, -89.99678999999999], [29.908303999999998, -89.99706499999999], [29.908965, -89.99665], [29.908696, -89.99605299999999], [29.908596, -89.995786], [29.908502, -89.99540999999999], [29.908316, -89.99448], [29.908295, -89.994422], [29.908261, -89.994368], [29.908222, -89.99433499999999], [29.908181, -89.994315], [29.908129, -89.994306], [29.906428, -89.99433599999999]];5.370000000000002;12.100000000000007;{"5.37": 34};{"12.1": 34}
220710006182011;[[29.909440999999998, -90.00035299999999], [29.909402999999998, -89.99982], [29.909384, -89.99950299999999], [29.909346, -89.999236], [29.909288999999998, -89.999029], [29.909212, -89.99876499999999], [29.909129999999998, -89.99856199999999], [29.908962, -89.99822999999999], [29.908559999999998, -89.997573], [29.908441999999997, -89.997374], [29.908371, -89.997211], [29.908303999999998, -89.99706499999999], [29.907659, -89.997467], [29.907759, -89.997694], [29.90786, -89.997906], [29.907988999999997, -89.998131], [29.908123, -89.998361], [29.908414999999998, -89.99884899999999], [29.90852, -89.999073], [29.908586999999997, -89.999268], [29.908652999999997, -89.999529], [29.908703, -89.999867], [29.908758, -90.000376], [29.909440999999998, -90.00035299999999]];5.370000000000001;12.1;{"5.37": 24};{"12.1": 24}
220710006182010;[[29.910128999999998, -89.999437], [29.910110999999997, -89.999201], [29.910055999999997, -89.99892799999999], [29.909971, -89.998663], [29.909889999999997, -89.998432], [29.909772999999998, -89.998149], [29.90965, -89.997884], [29.909263, -89.997213], [29.909156999999997, -89.997034], [29.909060999999998, -89.99685099999999], [29.908965, -89.99665], [29.908303999999998, -89.99706499999999], [29.908371, -89.997211], [29.908441999999997, -89.997374], [29.908559999999998, -89.997573], [29.908962, -89.99822999999999], [29.909129999999998, -89.99856199999999], [29.909212, -89.99876499999999], [29.909288999999998, -89.999029], [29.909346, -89.999236], [29.909384, -89.99950299999999], [29.909402999999998, -89.99982], [29.909440999999998, -90.00035299999999], [29.910128999999998, -89.999437]];5.370000000000001;12.1;{"5.37": 25};{"12.1": 25}
220710006182008;[[29.910111999999998, -90.000225], [29.910155, -90.000166], [29.910175, -90.00009299999999], [29.910186, -90.000013], [29.910128999999998, -89.999437], [29.909440999999998, -90.00035299999999], [29.909996999999997, -90.000278], [29.910058, -90.000258], [29.910111999999998, -90.000225]];5.37;12.1;{"5.37": 3};{"12.1": 3}
220710006182007;[[29.910832, -90.00123599999999], [29.912194999999997, -90.001267], [29.912485999999998, -90.001273], [29.912243, -90.000909], [29.910897, -89.99888899999999], [29.910411999999997, -89.998162], [29.909694, -89.997044], [29.909325, -89.996416], [29.908965, -89.99665], [29.909060999999998, -89.99685099999999], [29.909156999999997, -89.997034], [29.909263, -89.997213], [29.90965, -89.997884], [29.909772999999998, -89.998149], [29.909889999999997, -89.998432], [29.909971, -89.998663], [29.910055999999997, -89.99892799999999], [29.910110999999997, -89.999201], [29.910128999999998, -89.999437], [29.910186, -90.000013], [29.910175, -90.00009299999999], [29.910155, -90.000166], [29.910111999999998, -90.000225], [29.910058, -90.000258], [29.909996999999997, -90.000278], [29.909440999999998, -90.00035299999999], [29.910494999999997, -90.00102199999999], [29.910653, -90.001046], [29.910700000000002, -90.001025], [29.910732999999997, -90.000985], [29.910767, -90.00092599999999], [29.910802, -90.000872], [29.91085, -90.000845], [29.910832, -90.00123599999999]];5.369999999999999;12.099999999999996;{"5.37": 14};{"12.1": 14}
220710006182019;[[29.907659, -89.997467], [29.906996999999997, -89.99788099999999], [29.907127, -89.998128], [29.907231, -89.998323], [29.907337, -89.998519], [29.907487999999997, -89.998778], [29.90767, -89.999072], [29.907743, -89.99920499999999], [29.907798, -89.999331], [29.907836, -89.99943999999999], [29.907875999999998, -89.99956999999999], [29.907898999999997, -89.999669], [29.907919999999997, -89.999777], [29.907929, -89.999893], [29.907936999999997, -90.000028], [29.907947999999998, -90.000289], [29.907963, -90.00033499999999], [29.907984, -90.00037499999999], [29.908026, -90.000408], [29.908074, -90.00041999999999], [29.90812, -90.000423], [29.908288, -90.00041], [29.908472999999997, -90.00039799999999], [29.908634, -90.000384], [29.908758, -90.000376], [29.908703, -89.999867], [29.908652999999997, -89.999529], [29.908586999999997, -89.999268], [29.90852, -89.999073], [29.908414999999998, -89.99884899999999], [29.908123, -89.998361], [29.907988999999997, -89.998131], [29.90786, -89.997906], [29.907759, -89.997694], [29.907659, -89.997467]];5.37;12.099999999999996;{"5.37": 15};{"12.1": 15}
220710006182015;[[29.903774, -89.998235], [29.903878, -89.99882799999999], [29.903948999999997, -89.99934999999999], [29.90399, -89.99976699999999], [29.904002, -90.00032999999999], [29.904002, -90.000467], [29.904013, -90.000536], [29.904033, -90.00057199999999], [29.904055999999997, -90.000602], [29.904089, -90.000624], [29.90413, -90.000632], [29.904252999999997, -90.00062799999999], [29.904536999999998, -90.00061], [29.904604, -90.00059499999999], [29.904666, -90.00056599999999], [29.904701, -90.00052099999999], [29.904715, -90.00046499999999], [29.904719999999998, -90.000259], [29.904721, -89.99973299999999], [29.904702999999998, -89.999302], [29.904674999999997, -89.998981], [29.904628, -89.998678], [29.904542, -89.998266], [29.904422999999998, -89.997829], [29.90419, -89.997954], [29.904007, -89.998071], [29.903774, -89.998235]];5.370000000000001;12.099999999999996;{"5.37": 20};{"12.1": 20}
220710006182020;[[29.903097, -89.998575], [29.90334, -89.99846099999999], [29.903585999999997, -89.998336], [29.903774, -89.998235], [29.903692999999997, -89.99801099999999], [29.90362, -89.997816], [29.903505, -89.997563], [29.903418, -89.997395], [29.903287, -89.99716699999999], [29.903128, -89.996905], [29.902907, -89.99659899999999], [29.90269, -89.996329], [29.902655, -89.99629499999999], [29.90263, -89.99627699999999], [29.902603, -89.996271], [29.902573999999998, -89.99627799999999], [29.902544, -89.996301], [29.902200999999998, -89.99678], [29.902189, -89.996831], [29.902192, -89.996883], [29.902210999999998, -89.996926], [29.902478, -89.997348], [29.902651, -89.997624], [29.902818, -89.99792599999999], [29.902932999999997, -89.998177], [29.903097, -89.998575]];5.37;12.099999999999996;{"5.37": 17};{"12.1": 17}
220710006182017;[[29.903097, -89.998575], [29.902423, -89.99896], [29.902455, -89.999235], [29.902480999999998, -89.999495], [29.902493, -89.99973], [29.902513, -90.000362], [29.902521999999998, -90.00058299999999], [29.902534, -90.000613], [29.902549999999998, -90.000636], [29.902573999999998, -90.000652], [29.902599, -90.000661], [29.902635, -90.000666], [29.903138, -90.000642], [29.903183, -90.000633], [29.903212999999997, -90.000615], [29.903237999999998, -90.000582], [29.90326, -90.000545], [29.903271, -90.000503], [29.903284, -90.00022799999999], [29.903284, -90.000036], [29.903274, -89.999873], [29.903247999999998, -89.99954799999999], [29.903229, -89.99932799999999], [29.903209, -89.999136], [29.903176, -89.99892899999999], [29.903097, -89.998575]];5.369999999999999;12.099999999999996;{"5.37": 13};{"12.1": 13}
220710006182013;[[29.906074, -89.999133], [29.905976, -89.999191], [29.905806, -89.999299], [29.905566999999998, -89.999434], [29.905521, -89.999472], [29.90551, -89.999538], [29.905507, -89.99959899999999], [29.905558, -90.00038599999999], [29.905576, -90.000428], [29.905599, -90.000455], [29.905634, -90.00048], [29.905673999999998, -90.00049], [29.905721, -90.000491], [29.90695, -90.00040399999999], [29.90703, -90.00038699999999], [29.907085, -90.000363], [29.907111999999998, -90.00032499999999], [29.907127, -90.000275], [29.907104999999998, -89.999864], [29.907096, -89.99980699999999], [29.907072, -89.999737], [29.906916, -89.999439], [29.906679999999998, -89.999028], [29.90665, -89.998984], [29.906606, -89.998933], [29.906558, -89.99888899999999], [29.906074, -89.999133]];5.369999999999999;12.099999999999998;{"5.37": 7};{"12.1": 7}
220710006181000;[[29.919283999999998, -90.01217299999999], [29.919096, -90.012316], [29.91896, -90.01240399999999], [29.918874, -90.012445], [29.918791, -90.01247099999999], [29.9187, -90.012479], [29.9185, -90.012458], [29.918468999999998, -90.01246499999999], [29.91835, -90.01248199999999], [29.918014, -90.0125], [29.917292, -90.012541], [29.916559, -90.01259499999999], [29.91549, -90.012675], [29.915352, -90.012653], [29.915218999999997, -90.012627], [29.915086, -90.012596], [29.91498, -90.012568], [29.91489, -90.012532], [29.914838, -90.01249], [29.914178, -90.011864], [29.913636999999998, -90.01244299999999], [29.913473, -90.012551], [29.913266999999998, -90.01266], [29.913061, -90.012743], [29.912609, -90.01280899999999], [29.911873, -90.012917], [29.911845999999997, -90.01291499999999], [29.911823, -90.012907], [29.911804999999998, -90.012892], [29.911794999999998, -90.012874], [29.911787999999998, -90.012851], [29.911749, -90.01207699999999], [29.911706, -90.011211], [29.911661, -90.01041699999999], [29.911597999999998, -90.008603], [29.911600999999997, -90.00858199999999], [29.911607, -90.00856399999999], [29.911617, -90.008546], [29.911631, -90.00853099999999], [29.911656999999998, -90.00851899999999], [29.911676999999997, -90.008515], [29.911700999999997, -90.008517], [29.912295, -90.008749], [29.913159999999998, -90.009073], [29.913828, -90.00934], [29.913974999999997, -90.009391], [29.914179999999998, -90.00943199999999], [29.91432, -90.009447], [29.914547, -90.00944299999999], [29.914517, -90.008569], [29.914261, -90.00851999999999], [29.914085999999998, -90.008484], [29.913777, -90.008386], [29.912315999999997, -90.00784399999999], [29.912048, -90.00775499999999], [29.911863999999998, -90.007711], [29.911724999999997, -90.00769], [29.911493, -90.007671], [29.911326, -90.007679], [29.91104, -90.00769799999999], [29.911061, -90.00793999999999], [29.911095, -90.008426], [29.911161999999997, -90.009845], [29.91123, -90.011231], [29.911288, -90.01261099999999], [29.911315, -90.013217], [29.911323999999997, -90.013463], [29.911310999999998, -90.013674], [29.911320999999997, -90.013812], [29.91218, -90.01379299999999], [29.914312, -90.01364199999999], [29.916196, -90.01353999999999], [29.917899, -90.013424], [29.918761999999997, -90.013325], [29.920004, -90.013182], [29.91968, -90.01270799999999], [29.919479, -90.01242099999999], [29.919283999999998, -90.01217299999999]];5.370000000000003;12.100000000000016;{"5.37": 83};{"12.1": 83}
220710006181010;[[29.918719999999997, -90.011524], [29.918585999999998, -90.01137299999999], [29.918484, -90.01124899999999], [29.918089, -90.010696], [29.917579999999997, -90.009873], [29.917489999999997, -90.009737], [29.917296999999998, -90.009545], [29.917137999999998, -90.00940399999999], [29.91694, -90.00917899999999], [29.916769, -90.00894199999999], [29.916614, -90.00871099999999], [29.916470999999998, -90.008485], [29.915045, -90.008549], [29.914517, -90.008569], [29.914547, -90.00944299999999], [29.915485999999998, -90.009416], [29.915816999999997, -90.009427], [29.915955, -90.00944199999999], [29.916119, -90.00947599999999], [29.916273, -90.009514], [29.916425, -90.00956599999999], [29.916542999999997, -90.009616], [29.916643999999998, -90.00966199999999], [29.916776, -90.00976], [29.916964999999998, -90.009912], [29.917143, -90.01010699999999], [29.917258999999998, -90.010269], [29.917413999999997, -90.010492], [29.917544, -90.010741], [29.917742999999998, -90.011191], [29.917906, -90.011642], [29.918350999999998, -90.01155899999999], [29.918719999999997, -90.011524]];5.370000000000002;12.100000000000003;{"5.37": 30};{"12.1": 30}
220710006181008;[[29.919165999999997, -90.012023], [29.918719999999997, -90.011524], [29.918350999999998, -90.01155899999999], [29.917906, -90.011642], [29.918014, -90.0125], [29.91835, -90.01248199999999], [29.918468999999998, -90.01246499999999], [29.9185, -90.012458], [29.918581, -90.012439], [29.918671, -90.01240899999999], [29.918758999999998, -90.01235799999999], [29.918875999999997, -90.012254], [29.919165999999997, -90.012023]];5.369999999999999;10.374285714285715;{"5.37": 7};{"12.1": 6, "0.02": 1}
220710006181009;[[29.917906, -90.011642], [29.917742999999998, -90.011191], [29.917544, -90.010741], [29.917413999999997, -90.010492], [29.917258999999998, -90.010269], [29.917143, -90.01010699999999], [29.916964999999998, -90.009912], [29.916776, -90.00976], [29.916643999999998, -90.00966199999999], [29.916542999999997, -90.009616], [29.916425, -90.00956599999999], [29.916273, -90.009514], [29.916119, -90.00947599999999], [29.915955, -90.00944199999999], [29.915816999999997, -90.009427], [29.915485999999998, -90.009416], [29.914547, -90.00944299999999], [29.914559999999998, -90.00978099999999], [29.914576999999998, -90.009986], [29.914596, -90.01017999999999], [29.914634, -90.010421], [29.914887, -90.01035499999999], [29.915115999999998, -90.010318], [29.915467999999997, -90.010273], [29.915694, -90.010263], [29.915868999999997, -90.010272], [29.915988, -90.010285], [29.916117999999997, -90.010336], [29.916217999999997, -90.010373], [29.916306, -90.01042699999999], [29.916401999999998, -90.010499], [29.916482, -90.01057399999999], [29.916562, -90.010663], [29.916743, -90.01092299999999], [29.916888, -90.011146], [29.917026999999997, -90.01140699999999], [29.917089999999998, -90.011566], [29.917133, -90.011687], [29.917189999999998, -90.011888], [29.917292, -90.012541], [29.918014, -90.0125], [29.917906, -90.011642]];5.370000000000003;12.100000000000009;{"5.37": 42};{"12.1": 42}
220710006181005;[[29.914634, -90.010421], [29.914444999999997, -90.010511], [29.914234999999998, -90.01064799999999], [29.914018, -90.010829], [29.913628, -90.011242], [29.914178, -90.011864], [29.914327999999998, -90.01167099999999], [29.914516, -90.011465], [29.914555, -90.011425], [29.914711999999998, -90.01131], [29.914806, -90.011259], [29.914994, -90.011207], [29.915225, -90.011163], [29.915381999999997, -90.011147], [29.915554999999998, -90.011134], [29.915709, -90.01112599999999], [29.915813999999997, -90.011129], [29.915934, -90.01115399999999], [29.915985, -90.011178], [29.916054, -90.01123799999999], [29.916183999999998, -90.011479], [29.916318, -90.011743], [29.916414, -90.011954], [29.916470999999998, -90.01212], [29.916498999999998, -90.012222], [29.916532999999998, -90.012383], [29.916559, -90.01259499999999], [29.917292, -90.012541], [29.917189999999998, -90.011888], [29.917133, -90.011687], [29.917089999999998, -90.011566], [29.917026999999997, -90.01140699999999], [29.916888, -90.011146], [29.916743, -90.01092299999999], [29.916562, -90.010663], [29.916482, -90.01057399999999], [29.916401999999998, -90.010499], [29.916306, -90.01042699999999], [29.916217999999997, -90.010373], [29.916117999999997, -90.010336], [29.915988, -90.010285], [29.915868999999997, -90.010272], [29.915694, -90.010263], [29.915467999999997, -90.010273], [29.915115999999998, -90.010318], [29.914887, -90.01035499999999], [29.914634, -90.010421]];5.370000000000003;12.100000000000009;{"5.37": 41};{"12.1": 41}
220710006181002;[[29.916054, -90.01123799999999], [29.915985, -90.011178], [29.915934, -90.01115399999999], [29.915813999999997, -90.011129], [29.915709, -90.01112599999999], [29.915554999999998, -90.011134], [29.915381999999997, -90.011147], [29.915225, -90.011163], [29.914994, -90.011207], [29.914806, -90.011259], [29.914711999999998, -90.01131], [29.914555, -90.011425], [29.914516, -90.011465], [29.914327999999998, -90.01167099999999], [29.914178, -90.011864], [29.914838, -90.01249], [29.91489, -90.012532], [29.91498, -90.012568], [29.915086, -90.012596], [29.915218999999997, -90.012627], [29.915352, -90.012653], [29.91549, -90.012675], [29.916559, -90.01259499999999], [29.916532999999998, -90.012383], [29.916498999999998, -90.012222], [29.916470999999998, -90.01212], [29.916414, -90.011954], [29.916318, -90.011743], [29.916183999999998, -90.011479], [29.916054, -90.01123799999999]];5.370000000000001;12.099999999999996;{"5.37": 19};{"12.1": 19}
220710006181003;[[29.912609, -90.01280899999999], [29.913061, -90.012743], [29.913266999999998, -90.01266], [29.913473, -90.012551], [29.913636999999998, -90.01244299999999], [29.914178, -90.011864], [29.913628, -90.011242], [29.913494999999998, -90.01138499999999], [29.913300999999997, -90.011541], [29.913093999999997, -90.01168], [29.912896, -90.011788], [29.912702999999997, -90.011872], [29.912219999999998, -90.012018], [29.912003, -90.012058], [29.911911999999997, -90.012069], [29.911749, -90.01207699999999], [29.911787999999998, -90.012851], [29.911794999999998, -90.012874], [29.911804999999998, -90.012892], [29.911823, -90.012907], [29.911845999999997, -90.01291499999999], [29.911873, -90.012917], [29.912609, -90.01280899999999]];5.370000000000001;12.099999999999996;{"5.37": 20};{"12.1": 20}
220710006181006;[[29.913828, -90.00934], [29.913753, -90.009592], [29.913684999999997, -90.009762], [29.913611, -90.009941], [29.913528, -90.010097], [29.913406, -90.010272], [29.91328, -90.010449], [29.913152999999998, -90.010612], [29.913023, -90.010736], [29.912874, -90.010852], [29.912748999999998, -90.01093399999999], [29.912625, -90.01101], [29.912509, -90.011067], [29.912381999999997, -90.011106], [29.912239999999997, -90.011147], [29.91197, -90.011191], [29.911706, -90.011211], [29.911749, -90.01207699999999], [29.911911999999997, -90.012069], [29.912003, -90.012058], [29.912219999999998, -90.012018], [29.912702999999997, -90.011872], [29.912896, -90.011788], [29.913093999999997, -90.01168], [29.913300999999997, -90.011541], [29.913494999999998, -90.01138499999999], [29.913628, -90.011242], [29.914018, -90.010829], [29.914234999999998, -90.01064799999999], [29.914444999999997, -90.010511], [29.914634, -90.010421], [29.914596, -90.01017999999999], [29.914576999999998, -90.009986], [29.914559999999998, -90.00978099999999], [29.914547, -90.00944299999999], [29.91432, -90.009447], [29.914179999999998, -90.00943199999999], [29.913974999999997, -90.009391], [29.913828, -90.00934]];5.370000000000002;12.100000000000005;{"5.37": 32};{"12.1": 32}
220710006181001;[[29.91256, -90.01006699999999], [29.912414, -90.009849], [29.912383, -90.009804], [29.912363, -90.009766], [29.912352, -90.009729], [29.912343999999997, -90.009698], [29.912340999999998, -90.00966], [29.912357, -90.009616], [29.912395999999998, -90.009587], [29.912439, -90.00958], [29.912481999999997, -90.009604], [29.91272, -90.009896], [29.912757, -90.009846], [29.912891, -90.00963399999999], [29.912986, -90.009462], [29.913081, -90.009243], [29.913159999999998, -90.009073], [29.912295, -90.008749], [29.911700999999997, -90.008517], [29.911676999999997, -90.008515], [29.911656999999998, -90.00851899999999], [29.911631, -90.00853099999999], [29.911617, -90.008546], [29.911607, -90.00856399999999], [29.911600999999997, -90.00858199999999], [29.911597999999998, -90.008603], [29.911661, -90.01041699999999], [29.911880999999997, -90.010368], [29.912091, -90.010318], [29.912284, -90.01024699999999], [29.912494, -90.01011899999999], [29.91256, -90.01006699999999]];5.307142857142856;12.099999999999996;{"5.37": 13, "4.49": 1};{"12.1": 14}
220710006181036;[[29.892794, -90.002484], [29.895528, -90.008056], [29.896517, -90.007983], [29.896697999999997, -90.007969], [29.89687, -90.00795199999999], [29.896859, -90.00804699999999], [29.896873, -90.008106], [29.896895999999998, -90.00814799999999], [29.896924, -90.008179], [29.896970999999997, -90.00823], [29.898117, -90.009461], [29.898502999999998, -90.009872], [29.898933999999997, -90.010319], [29.902103999999998, -90.01365299999999], [29.902317999999998, -90.013823], [29.902637, -90.014076], [29.902765, -90.014096], [29.902839999999998, -90.014088], [29.902884, -90.014076], [29.902945, -90.014056], [29.902987, -90.014067], [29.903033999999998, -90.014101], [29.903084, -90.014106], [29.903118, -90.014119], [29.903253999999997, -90.014275], [29.903291999999997, -90.01433399999999], [29.903304, -90.014388], [29.903309, -90.014472], [29.904145999999997, -90.014263], [29.904239999999998, -90.014264], [29.904276999999997, -90.01423799999999], [29.904314, -90.01423299999999], [29.904382, -90.01423899999999], [29.904619999999998, -90.01421599999999], [29.904777, -90.01420999999999], [29.904695999999998, -90.01408699999999], [29.904586, -90.013922], [29.904417, -90.013689], [29.904275, -90.01353], [29.903543, -90.012771], [29.903332, -90.012552], [29.903267999999997, -90.01248299999999], [29.902683999999997, -90.011856], [29.902538999999997, -90.011696], [29.902282999999997, -90.011416], [29.902047, -90.011156], [29.901925, -90.010976], [29.901788999999997, -90.010769], [29.90168, -90.01056299999999], [29.901612, -90.010414], [29.901463999999997, -90.010074], [29.901362, -90.009762], [29.901273, -90.009354], [29.901245999999997, -90.009112], [29.901214, -90.008709], [29.901200000000003, -90.00828299999999], [29.901191999999998, -90.008031], [29.901166, -90.00751199999999], [29.901104999999998, -90.006035], [29.901044, -90.004594], [29.900980999999998, -90.003153], [29.900895, -90.002062], [29.900881, -90.00173699999999], [29.900812, -90.001733], [29.900713, -90.00175999999999], [29.900516, -90.001785], [29.899666, -90.001823], [29.89935, -90.001835], [29.899046, -90.001843], [29.898749, -90.001882], [29.898571999999998, -90.001897], [29.898504, -90.001891], [29.898377, -90.00186599999999], [29.898296, -90.001853], [29.898197, -90.00184899999999], [29.898097999999997, -90.00185499999999], [29.898061, -90.001869], [29.898014999999997, -90.001915], [29.898003, -90.001958], [29.897996, -90.002011], [29.897994999999998, -90.00214199999999], [29.897942999999998, -90.002607], [29.897833, -90.003687], [29.897683999999998, -90.00496799999999], [29.89753, -90.006188], [29.897447, -90.00680899999999], [29.897347, -90.007441], [29.897312, -90.007672], [29.897140999999998, -90.007474], [29.897197, -90.00740599999999], [29.897349, -90.006053], [29.897546, -90.004415], [29.897695, -90.003157], [29.897806, -90.002273], [29.897287, -90.00229499999999], [29.892794, -90.002484]];5.37;12.1;{"5.37": 1};{"12.1": 1}
220710006121033;[[29.911469999999998, -89.961449], [29.911398, -89.961174], [29.911296999999998, -89.960709], [29.91124, -89.960346], [29.911195, -89.959993], [29.911161, -89.959552], [29.911143, -89.959109], [29.911147999999997, -89.958674], [29.911165999999998, -89.95823399999999], [29.911206999999997, -89.957765], [29.911265999999998, -89.95721999999999], [29.911292999999997, -89.956766], [29.911296999999998, -89.956417], [29.911279, -89.956114], [29.911234, -89.955602], [29.911179999999998, -89.95527899999999], [29.911115, -89.954951], [29.910935, -89.954314], [29.910691, -89.95442], [29.91056, -89.95458599999999], [29.910508999999998, -89.95464199999999], [29.910484999999998, -89.954714], [29.910486, -89.954825], [29.910548, -89.955298], [29.910624, -89.955839], [29.910649, -89.956137], [29.910667, -89.95648399999999], [29.910673, -89.956644], [29.910670999999997, -89.956839], [29.910656999999997, -89.957121], [29.910628, -89.95743499999999], [29.910594, -89.957747], [29.910542999999997, -89.958356], [29.910535999999997, -89.95847599999999], [29.910521, -89.95856599999999], [29.910494999999997, -89.95864499999999], [29.910442999999997, -89.958776], [29.910408999999998, -89.958895], [29.910403, -89.959003], [29.910417, -89.959108], [29.910451, -89.959203], [29.910494999999997, -89.95927999999999], [29.910550999999998, -89.95934799999999], [29.910586, -89.95941499999999], [29.910612, -89.95955699999999], [29.910639999999997, -89.959862], [29.910777, -89.960895], [29.910845, -89.96135], [29.910887, -89.961503], [29.910947999999998, -89.961625], [29.911012, -89.961716], [29.911081, -89.961659], [29.911181, -89.961587], [29.911281, -89.961525], [29.911469999999998, -89.961449]];5.369999999999999;12.099999999999996;{"5.37": 14};{"12.1": 14}
220710006121030;[[29.910764, -89.962212], [29.910860999999997, -89.962041], [29.910876, -89.961924], [29.910897, -89.961874], [29.910929999999997, -89.961823], [29.911012, -89.961716], [29.910947999999998, -89.961625], [29.910887, -89.961503], [29.910845, -89.96135], [29.910777, -89.960895], [29.910639999999997, -89.959862], [29.910612, -89.95955699999999], [29.910586, -89.95941499999999], [29.910550999999998, -89.95934799999999], [29.910494999999997, -89.95927999999999], [29.910451, -89.959203], [29.910417, -89.959108], [29.910403, -89.959003], [29.910408999999998, -89.958895], [29.910442999999997, -89.958776], [29.910494999999997, -89.95864499999999], [29.910521, -89.95856599999999], [29.910535999999997, -89.95847599999999], [29.910542999999997, -89.958356], [29.910121, -89.958327], [29.910086999999997, -89.958326], [29.910047, -89.95831299999999], [29.910012, -89.958286], [29.909610999999998, -89.957955], [29.909549, -89.95790099999999], [29.909482999999998, -89.957855], [29.909428, -89.957833], [29.909357999999997, -89.95781099999999], [29.909312, -89.957787], [29.909259, -89.95773899999999], [29.909233999999998, -89.957707], [29.909188999999998, -89.957636], [29.909153, -89.957549], [29.909128, -89.957413], [29.909129999999998, -89.957329], [29.909169, -89.95716999999999], [29.909229999999997, -89.957034], [29.909295, -89.95693399999999], [29.909356, -89.95687099999999], [29.909453, -89.956808], [29.909651, -89.95671], [29.910003999999997, -89.956537], [29.910075, -89.956521], [29.910144, -89.95652], [29.910394999999998, -89.956499], [29.910667, -89.95648399999999], [29.910649, -89.956137], [29.910624, -89.955839], [29.910548, -89.955298], [29.910486, -89.954825], [29.910484999999998, -89.954714], [29.910508999999998, -89.95464199999999], [29.91056, -89.95458599999999], [29.910691, -89.95442], [29.910935, -89.954314], [29.910832, -89.954014], [29.910657999999998, -89.95359599999999], [29.910632, -89.953542], [29.910579, -89.95343299999999], [29.910456, -89.953513], [29.910370999999998, -89.953555], [29.910307999999997, -89.953564], [29.910224999999997, -89.953544], [29.910141, -89.953504], [29.910062, -89.95344999999999], [29.910223, -89.953892], [29.910407, -89.95370899999999], [29.910473, -89.953642], [29.910497, -89.95361899999999], [29.910519999999998, -89.95365699999999], [29.910539, -89.95370799999999], [29.910514, -89.953772], [29.910456, -89.953839], [29.910221, -89.95414699999999], [29.910211, -89.955202], [29.910296, -89.956188], [29.909249, -89.95660699999999], [29.908883, -89.957697], [29.909041, -89.957922], [29.90975, -89.95845899999999], [29.910131999999997, -89.958911], [29.910338999999997, -89.95961299999999], [29.910539, -89.960627], [29.910603, -89.961325], [29.910576, -89.961744], [29.910263999999998, -89.962538], [29.910138999999997, -89.962837], [29.910048, -89.963054], [29.910152999999998, -89.96304699999999], [29.910209, -89.963044], [29.910292, -89.963027], [29.910369, -89.962999], [29.910442999999997, -89.962949], [29.910518, -89.962863], [29.910570999999997, -89.962757], [29.910625, -89.962621], [29.910674, -89.962474], [29.910709999999998, -89.962345], [29.910764, -89.962212]];5.369999999999999;12.099999999999998;{"5.37": 7};{"12.1": 7}
220710006121031;[[29.910144, -89.95652], [29.910141, -89.95687], [29.91013, -89.95711399999999], [29.910116, -89.95736099999999], [29.910097999999998, -89.95756], [29.910076999999998, -89.957732], [29.910012, -89.958286], [29.910047, -89.95831299999999], [29.910086999999997, -89.958326], [29.910121, -89.958327], [29.910542999999997, -89.958356], [29.910594, -89.957747], [29.910628, -89.95743499999999], [29.910656999999997, -89.957121], [29.910670999999997, -89.956839], [29.910673, -89.956644], [29.910667, -89.95648399999999], [29.910394999999998, -89.956499], [29.910144, -89.95652]];5.37;12.1;{"5.37": 4};{"12.1": 4}
220710006121032;[[29.910012, -89.958286], [29.910076999999998, -89.957732], [29.910097999999998, -89.95756], [29.910116, -89.95736099999999], [29.91013, -89.95711399999999], [29.910141, -89.95687], [29.910144, -89.95652], [29.910075, -89.956521], [29.910003999999997, -89.956537], [29.909651, -89.95671], [29.909453, -89.956808], [29.909356, -89.95687099999999], [29.909295, -89.95693399999999], [29.909229999999997, -89.957034], [29.909169, -89.95716999999999], [29.909129999999998, -89.957329], [29.909128, -89.957413], [29.909153, -89.957549], [29.909188999999998, -89.957636], [29.909233999999998, -89.957707], [29.909259, -89.95773899999999], [29.909312, -89.957787], [29.909357999999997, -89.95781099999999], [29.909428, -89.957833], [29.909482999999998, -89.957855], [29.909549, -89.95790099999999], [29.909610999999998, -89.957955], [29.910012, -89.958286]];5.37;12.1;{"5.37": 5};{"12.1": 5}
