BlockId;Coordinates;cv_cox_avg;cv_centurylink_avg;cv_cox_dict;cv_centurylink_dict
40131110002005;[[33.491285999999995, -111.988555], [33.491245, -111.986926], [33.490783, -111.986931], [33.490496, -111.986933], [33.490594, -111.990801], [33.490826, -111.99077199999999], [33.49091, -111.990766], [33.491343, -111.990757], [33.491332, -111.990466], [33.491285999999995, -111.988555]];5.383636363636364;8.390909090909089;{"5.64": 21, "0.0": 1};{"9.23": 20, "0.0": 2}
40131110002014;[[33.487707, -111.991185], [33.487713, -111.991517], [33.487713, -111.991941], [33.488639, -111.991936], [33.489131, -111.991934], [33.489078, -111.989724], [33.489066, -111.989683], [33.489047, -111.989656], [33.489033, -111.989645], [33.489002, -111.98963], [33.487677999999995, -111.989631], [33.487698, -111.990617], [33.487707, -111.991185]];5.570869565217391;7.2495652173913046;{"5.64": 22, "4.05": 1};{"9.23": 18, "0.0": 2, "0.2": 3}
40131110002010;[[33.48963, -111.994305], [33.489607, -111.994271], [33.489596, -111.994233], [33.489593, -111.994205], [33.489545, -111.991934], [33.489131, -111.991934], [33.488639, -111.991936], [33.488717, -111.995481], [33.489955, -111.995467], [33.490069, -111.995466], [33.490038999999996, -111.994342], [33.489706999999996, -111.99434600000001], [33.489666, -111.994334], [33.48963, -111.994305]];5.4144;8.122399999999997;{"5.64": 24, "0.0": 1};{"9.23": 22, "0.0": 3}
40131110002008;[[33.489865, -111.990665], [33.489886999999996, -111.991525], [33.489875999999995, -111.991599], [33.489854, -111.991672], [33.489821, -111.99174], [33.489779999999996, -111.991801], [33.489731, -111.99185], [33.489672, -111.991892], [33.489607, -111.991921], [33.489545, -111.991934], [33.489593, -111.994205], [33.489596, -111.994233], [33.489607, -111.994271], [33.48963, -111.994305], [33.489666, -111.994334], [33.489706999999996, -111.99434600000001], [33.490038999999996, -111.994342], [33.490404999999996, -111.994334], [33.49044, -111.99432], [33.490456, -111.994306], [33.490476, -111.99428], [33.490491, -111.994236], [33.490493, -111.994195], [33.49046, -111.992597], [33.490454, -111.992436], [33.490465, -111.99225], [33.490485, -111.992118], [33.490521, -111.991976], [33.490575, -111.99181], [33.490595, -111.991715], [33.490611, -111.99158], [33.490614, -111.991472], [33.490608, -111.991371], [33.490594, -111.990801], [33.490499, -111.990795], [33.490099, -111.990696], [33.489931999999996, -111.990666], [33.489865, -111.990665]];5.394782608695652;9.229999999999997;{"0.0": 1, "5.64": 22};{"9.23": 23}
40131110002007;[[33.489768999999995, -111.986941], [33.489812, -111.988658], [33.489865, -111.990665], [33.489931999999996, -111.990666], [33.490099, -111.990696], [33.490499, -111.990795], [33.490594, -111.990801], [33.490496, -111.986933], [33.489768999999995, -111.986941]];5.64;8.728333333333333;{"5.64": 18};{"9.23": 17, "0.2": 1}
40131110003006;[[33.484007, -111.991222], [33.48372, -111.991219], [33.483512999999995, -111.991222], [33.483132999999995, -111.991226], [33.483165, -111.992343], [33.483238, -111.995502], [33.484099, -111.9955], [33.484100999999995, -111.99535], [33.484057, -111.993422], [33.484034, -111.992367], [33.484007, -111.991222]];5.4580645161290295;8.932258064516127;{"5.64": 30, "0.0": 1};{"9.23": 30, "0.0": 1}
40131110003015;[[33.482358999999995, -111.995506], [33.482275, -111.99188], [33.482264, -111.99123], [33.481682, -111.991226], [33.481431, -111.991224], [33.481459, -111.992319], [33.481474, -111.993113], [33.481529, -111.995506], [33.482358999999995, -111.995506]];5.035714285714285;8.570714285714283;{"5.64": 25, "0.0": 3};{"9.23": 26, "0.0": 2}
40131110003003;[[33.48628, -111.993411], [33.486326999999996, -111.995492], [33.486902, -111.995491], [33.487777, -111.9955], [33.487732, -111.993398], [33.48738, -111.993407], [33.486478999999996, -111.993406], [33.48628, -111.993411]];5.237142857142857;9.230000000000002;{"0.0": 1, "5.64": 13};{"9.23": 14}
40131110003005;[[33.484057, -111.993422], [33.484100999999995, -111.99535], [33.484099, -111.9955], [33.485239, -111.995491], [33.485597, -111.995492], [33.485552, -111.993413], [33.485293999999996, -111.99341], [33.484812999999995, -111.99342], [33.484654, -111.993424], [33.484057, -111.993422]];5.343157894736842;7.341052631578949;{"5.64": 18, "0.0": 1};{"9.23": 15, "0.0": 1, "0.3": 1, "0.6": 1, "0.13": 1}
40131110003002;[[33.484034, -111.992367], [33.484057, -111.993422], [33.484654, -111.993424], [33.484812999999995, -111.99342], [33.485293999999996, -111.99341], [33.485552, -111.993413], [33.486019999999996, -111.993419], [33.48628, -111.993411], [33.486478999999996, -111.993406], [33.48738, -111.993407], [33.487732, -111.993398], [33.487715, -111.992543], [33.487715, -111.99236], [33.486897, -111.992359], [33.486322, -111.992351], [33.48574, -111.99236], [33.484919999999995, -111.992366], [33.484034, -111.992367]];5.4580645161290295;8.932258064516127;{"5.64": 30, "0.0": 1};{"9.23": 30, "0.0": 1}
40131110003004;[[33.48628, -111.993411], [33.486019999999996, -111.993419], [33.485552, -111.993413], [33.485597, -111.995492], [33.486044, -111.995512], [33.486326999999996, -111.995492], [33.48628, -111.993411]];4.353;7.444000000000001;{"5.64": 7, "0.0": 2, "4.05": 1};{"9.23": 8, "0.3": 2}
40131110001002;[[33.492204, -111.99545], [33.492584, -111.995446], [33.492923999999995, -111.995442], [33.492877, -111.993837], [33.49282, -111.991787], [33.492806, -111.991742], [33.492785999999995, -111.991714], [33.49277, -111.991702], [33.492739, -111.991688], [33.492092, -111.991689], [33.492134, -111.993097], [33.492157, -111.994081], [33.492204, -111.99545]];5.639999999999997;8.2751724137931;{"5.64": 29};{"9.23": 26, "0.0": 3}
40131109011008;[[33.487849, -112.008036], [33.487853, -112.008561], [33.489089, -112.008559], [33.489587, -112.008564], [33.490308999999996, -112.008563], [33.491535, -112.008576], [33.491529, -112.007457], [33.490930999999996, -112.007459], [33.49049, -112.007455], [33.488586999999995, -112.007466], [33.487845, -112.007459], [33.487849, -112.008036]];5.639999999999998;8.900357142857139;{"5.64": 28};{"9.23": 27, "0.0": 1}
40131109011009;[[33.487845, -112.007459], [33.488586999999995, -112.007466], [33.49049, -112.007455], [33.490930999999996, -112.007459], [33.491529, -112.007457], [33.49152, -112.006799], [33.491518, -112.00638000000001], [33.49055, -112.006373], [33.489747, -112.006372], [33.488853, -112.006381], [33.487842, -112.006377], [33.487845, -112.007459]];5.639999999999998;8.570714285714283;{"5.64": 28};{"9.23": 26, "0.0": 2}
40131109011010;[[33.491513999999995, -112.00530499999999], [33.490499, -112.005312], [33.487837999999996, -112.005313], [33.487842, -112.006377], [33.488853, -112.006381], [33.489747, -112.006372], [33.49055, -112.006373], [33.491518, -112.00638000000001], [33.491517, -112.005959], [33.491513999999995, -112.00530499999999]];5.639999999999998;8.20444444444444;{"5.64": 27};{"9.23": 24, "0.0": 3}
40131109011007;[[33.490339, -112.012953], [33.490581, -112.012954], [33.490637, -112.012955], [33.49156, -112.012959], [33.491548, -112.011899], [33.491552, -112.01121499999999], [33.491541999999995, -112.010043], [33.491541999999995, -112.009377], [33.491535, -112.008576], [33.490308999999996, -112.008563], [33.490322, -112.010082], [33.490339, -112.012953]];5.237142857142856;8.241071428571425;{"5.64": 26, "0.0": 2};{"9.23": 25, "0.0": 3}
40131109011013;[[33.490308999999996, -112.008563], [33.489587, -112.008564], [33.489089, -112.008559], [33.489106, -112.010037], [33.48912, -112.012942], [33.490339, -112.012953], [33.490322, -112.010082], [33.490308999999996, -112.008563]];5.035714285714285;8.570714285714283;{"5.64": 25, "0.0": 3};{"9.23": 26, "0.0": 2}
40131111003012;[[33.493204999999996, -111.97424], [33.492779999999996, -111.97424], [33.492832, -111.977581], [33.493243, -111.97757899999999], [33.493299, -111.977572], [33.493361, -111.977551], [33.493421999999995, -111.977512], [33.493463, -111.977472], [33.493499, -111.977422], [33.493532, -111.977354], [33.493553, -111.977277], [33.493558, -111.977199], [33.493539, -111.975818], [33.493521, -111.97459], [33.493505, -111.974502], [33.493479, -111.974431], [33.493431, -111.974356], [33.493378, -111.974305], [33.493322, -111.974268], [33.493259, -111.974246], [33.493204999999996, -111.97424]];5.035714285714285;8.570714285714283;{"5.64": 25, "0.0": 3};{"0.0": 2, "9.23": 26}
40131111003015;[[33.49055, -111.975479], [33.490553999999996, -111.975548], [33.490594, -111.975966], [33.490609, -111.976254], [33.490609, -111.977555], [33.490814, -111.977581], [33.491053, -111.977593], [33.491374, -111.977589], [33.491316999999995, -111.974237], [33.491217, -111.974238], [33.49091, -111.974251], [33.490814, -111.97425799999999], [33.490567999999996, -111.974285], [33.49057, -111.974332], [33.490566, -111.974466], [33.490541, -111.974693], [33.490535, -111.974829], [33.49055, -111.975479]];5.639999999999999;8.491599999999998;{"5.64": 25};{"9.23": 23, "0.0": 2}
40131111003017;[[33.488259, -111.975393], [33.488259, -111.976406], [33.488836, -111.976403], [33.488923, -111.976394], [33.489092, -111.97636299999999], [33.489224, -111.97635], [33.489306, -111.976347], [33.489815, -111.976349], [33.489855, -111.976366], [33.489877, -111.976386], [33.489889999999995, -111.976405], [33.489906999999995, -111.97645], [33.489906999999995, -111.977373], [33.489913, -111.97742], [33.489928, -111.977463], [33.489955, -111.977502], [33.489996999999995, -111.97753399999999], [33.490032, -111.97754499999999], [33.49006, -111.977547], [33.490266, -111.977535], [33.490471, -111.977542], [33.490609, -111.977555], [33.490609, -111.976254], [33.490594, -111.975966], [33.490553999999996, -111.975548], [33.49055, -111.975479], [33.490398, -111.975448], [33.490209, -111.975419], [33.489976, -111.975396], [33.489745, -111.975389], [33.489475, -111.975399], [33.489219, -111.975427], [33.488979, -111.975445], [33.488771, -111.975447], [33.488588, -111.975438], [33.488377, -111.975416], [33.488259, -111.975393]];5.127272727272727;8.390909090909089;{"5.64": 20, "0.0": 2};{"9.23": 20, "0.0": 2}
40131111003018;[[33.488236, -111.97443799999999], [33.488239, -111.974551], [33.48825, -111.974667], [33.488258, -111.974815], [33.488259, -111.975393], [33.488377, -111.975416], [33.488588, -111.975438], [33.488771, -111.975447], [33.488979, -111.975445], [33.489219, -111.975427], [33.489475, -111.975399], [33.489745, -111.975389], [33.489976, -111.975396], [33.490209, -111.975419], [33.490398, -111.975448], [33.49055, -111.975479], [33.490535, -111.974829], [33.490541, -111.974693], [33.490566, -111.974466], [33.49057, -111.974332], [33.490567999999996, -111.974285], [33.490463, -111.974306], [33.49033, -111.974346], [33.490128, -111.974395], [33.489964, -111.974418], [33.489801, -111.97442699999999], [33.489019, -111.97443200000001], [33.488236, -111.97443799999999]];5.64;8.614666666666668;{"5.64": 15};{"9.23": 14, "0.0": 1}
40131111003025;[[33.488239, -111.972438], [33.488236, -111.97443799999999], [33.489019, -111.97443200000001], [33.489801, -111.97442699999999], [33.489804, -111.972431], [33.488239, -111.972438]];5.64;8.810454545454544;{"5.64": 22};{"9.23": 21, "0.0": 1}
40131111003019;[[33.489804, -111.972431], [33.489801, -111.97442699999999], [33.489964, -111.974418], [33.490128, -111.974395], [33.49033, -111.974346], [33.490463, -111.974306], [33.490567999999996, -111.974285], [33.490814, -111.97425799999999], [33.49091, -111.974251], [33.490898, -111.973917], [33.490896, -111.973583], [33.490902999999996, -111.973357], [33.490705, -111.973359], [33.490662, -111.973348], [33.49062, -111.973314], [33.490595, -111.973269], [33.490584999999996, -111.973216], [33.490584999999996, -111.972428], [33.489804, -111.972431]];5.64;9.230000000000002;{"5.64": 12};{"9.23": 12}
40131111003016;[[33.488259, -111.976406], [33.488259, -111.97683599999999], [33.488259, -111.977225], [33.488264, -111.977314], [33.488279, -111.977386], [33.488313999999995, -111.977476], [33.489221, -111.977783], [33.489224, -111.97635], [33.489092, -111.97636299999999], [33.488923, -111.976394], [33.488836, -111.976403], [33.488259, -111.976406]];5.64;9.230000000000002;{"5.64": 6};{"9.23": 6}
40131111003029;[[33.487406, -111.976845], [33.487404999999995, -111.977424], [33.487404999999995, -111.978067], [33.488313999999995, -111.977476], [33.488279, -111.977386], [33.488264, -111.977314], [33.488259, -111.977225], [33.488259, -111.97683599999999], [33.487406, -111.976845]];5.64;9.23;{"5.64": 5};{"9.23": 5}
40131111003026;[[33.489804, -111.971472], [33.488391, -111.97148], [33.488366, -111.971484], [33.488335, -111.971498], [33.488298, -111.971532], [33.488279, -111.971567], [33.488267, -111.971608], [33.488265999999996, -111.972095], [33.488256, -111.9723], [33.488239, -111.972438], [33.489804, -111.972431], [33.489804, -111.971472]];4.614545454545454;9.230000000000002;{"5.64": 9, "0.0": 2};{"9.23": 11}
40131080001012;[[33.493175, -111.969993], [33.493457, -111.970706], [33.493479, -111.97075], [33.493511999999996, -111.970787], [33.493552, -111.97081299999999], [33.493601, -111.970827], [33.493651, -111.970824], [33.493691999999996, -111.970808], [33.49478, -111.970198], [33.494824, -111.970172], [33.494861, -111.970132], [33.494886, -111.970085], [33.4949, -111.970028], [33.494901999999996, -111.96996899999999], [33.494889, -111.969909], [33.494607, -111.969194], [33.493882, -111.969597], [33.493175, -111.969993]];4.935;8.076250000000002;{"5.64": 7, "0.0": 1};{"9.23": 7, "0.0": 1}
40131080001013;[[33.490755, -111.964414], [33.49163, -111.963967], [33.49091, -111.96199], [33.490251, -111.961997], [33.490195, -111.96199899999999], [33.490142, -111.962016], [33.490093, -111.962047], [33.490052, -111.962092], [33.490021, -111.962147], [33.489998, -111.96222399999999], [33.489996999999995, -111.962306], [33.490007999999996, -111.962361], [33.490755, -111.964414]];4.917;8.327000000000002;{"5.64": 8, "0.0": 1, "4.05": 1};{"9.23": 9, "0.2": 1}
40131080001017;[[33.493491999999996, -111.96078299999999], [33.492691, -111.960793], [33.49167, -111.960805], [33.490819, -111.960815], [33.490825, -111.961531], [33.490828, -111.961622], [33.49084, -111.961716], [33.490868, -111.961855], [33.49091, -111.96199], [33.491883, -111.96198], [33.49192, -111.961997], [33.491934, -111.962009], [33.49196, -111.962042], [33.492502, -111.96352], [33.49163, -111.963967], [33.490755, -111.964414], [33.490983, -111.965044], [33.491115, -111.965452], [33.491377, -111.965283], [33.491642, -111.965129], [33.491819, -111.965034], [33.492103, -111.964898], [33.492467999999995, -111.964744], [33.492646, -111.964658], [33.492923999999995, -111.96451], [33.493347, -111.964259], [33.493442, -111.964207], [33.494161, -111.96384], [33.494251999999996, -111.963809], [33.494368, -111.963788], [33.494462, -111.963785], [33.494554, -111.963793], [33.494549, -111.962726], [33.494543, -111.960762], [33.49364, -111.960781], [33.493491999999996, -111.96078299999999]];5.075999999999994;8.685200000000004;{"5.64": 45, "0.0": 5};{"9.23": 47, "0.0": 2, "0.45": 1}
40131080001019;[[33.493280999999996, -111.96580900000001], [33.492346999999995, -111.966283], [33.492747, -111.967234], [33.492742, -111.967164], [33.492751999999996, -111.967127], [33.492776, -111.967085], [33.493221999999996, -111.966712], [33.493288, -111.966677], [33.493359999999996, -111.96665899999999], [33.493429, -111.966658], [33.493668, -111.966672], [33.493812999999996, -111.966664], [33.493915, -111.966647], [33.493558, -111.965793], [33.49353, -111.96576], [33.493514999999995, -111.965748], [33.493482, -111.965734], [33.493432999999996, -111.965732], [33.493280999999996, -111.96580900000001]];5.64;9.23;{"5.64": 5};{"9.23": 5}
40131080001011;[[33.492346999999995, -111.966283], [33.491607, -111.96666], [33.4923, -111.968306], [33.492655, -111.968106], [33.492722, -111.968049], [33.492779999999996, -111.967978], [33.492815, -111.967915], [33.492851, -111.967823], [33.492869999999996, -111.967724], [33.492872999999996, -111.967654], [33.492863, -111.967553], [33.492846, -111.967477], [33.492832, -111.967439], [33.492747, -111.967234], [33.492346999999995, -111.966283]];5.013333333333333;8.204444444444446;{"5.64": 8, "0.0": 1};{"9.23": 8, "0.0": 1}
40131080001018;[[33.492502, -111.96352], [33.49196, -111.962042], [33.491934, -111.962009], [33.49192, -111.961997], [33.491883, -111.96198], [33.49091, -111.96199], [33.49163, -111.963967], [33.492502, -111.96352]];4.7;9.230000000000002;{"0.0": 1, "5.64": 5};{"9.23": 6}
40131111002002;[[33.481415, -111.972166], [33.48144, -111.972189], [33.481477, -111.972203], [33.481913999999996, -111.972205], [33.482096, -111.972206], [33.482081, -111.96956], [33.48137, -111.969565], [33.481383, -111.97209], [33.481395, -111.972137], [33.481415, -111.972166]];5.013333333333333;8.717222222222222;{"5.64": 16, "0.0": 2};{"9.23": 17, "0.0": 1}
40131111003035;[[33.486523, -111.972453], [33.486632, -111.973831], [33.487406, -111.973831], [33.487409, -111.972442], [33.486523, -111.972453]];4.834285714285714;6.592857142857143;{"0.0": 1, "5.64": 6};{"9.23": 5, "0.0": 2}
40131111003040;[[33.485335, -111.972203], [33.485289, -111.972223], [33.485152, -111.972296], [33.485023999999996, -111.972385], [33.48489, -111.972501], [33.484805, -111.972597], [33.484772, -111.972647], [33.484758, -111.97269299999999], [33.484757, -111.972729], [33.484763, -111.972758], [33.484775, -111.972784], [33.484834, -111.972854], [33.48489, -111.972928], [33.484932, -111.973], [33.484966, -111.973075], [33.485019, -111.97325000000001], [33.485056, -111.973428], [33.485073, -111.973551], [33.485093, -111.973831], [33.485881, -111.973831], [33.48585, -111.973583], [33.485799, -111.973294], [33.485735, -111.973012], [33.485692, -111.972861], [33.485653, -111.972751], [33.485608, -111.972651], [33.485478, -111.972413], [33.485368, -111.972247], [33.485335, -111.972203]];5.64;8.076250000000002;{"5.64": 8};{"9.23": 7, "0.0": 1}
40131111003038;[[33.486632, -111.96951], [33.486632, -111.970951], [33.486713, -111.97094799999999], [33.487411, -111.970946], [33.487412, -111.970625], [33.487412, -111.969691], [33.487417, -111.969506], [33.486632, -111.96951]];5.64;8.076250000000002;{"5.64": 8};{"9.23": 7, "0.0": 1}
40131111003037;[[33.485889, -111.969511], [33.485878, -111.971092], [33.485884999999996, -111.971124], [33.485903, -111.971163], [33.485929, -111.97119599999999], [33.485974, -111.971227], [33.486016, -111.971236], [33.486091, -111.97123500000001], [33.486173, -111.971216], [33.486246, -111.971182], [33.486312999999996, -111.971134], [33.486404, -111.971048], [33.486471, -111.971004], [33.486559, -111.970966], [33.486632, -111.970951], [33.486632, -111.96951], [33.486041, -111.969512], [33.485889, -111.969511]];5.013333333333333;7.17888888888889;{"5.64": 8, "0.0": 1};{"9.23": 7, "0.0": 2}
40131111001030;[[33.481929, -111.96686], [33.481924, -111.96523], [33.481043, -111.96524099999999], [33.481049, -111.966737], [33.481066999999996, -111.966792], [33.481091, -111.966825], [33.481128999999996, -111.966853], [33.481161, -111.966863], [33.481929, -111.96686]];5.64;8.460833333333335;{"5.64": 12};{"9.23": 11, "0.0": 1}
40131111001037;[[33.482791999999996, -111.96522], [33.482782, -111.962279], [33.482774, -111.962238], [33.482763, -111.962212], [33.482748, -111.962189], [33.482718, -111.962161], [33.482669, -111.96214], [33.481912, -111.962149], [33.481924, -111.96523], [33.482791999999996, -111.96522]];5.17;9.229999999999997;{"5.64": 22, "0.0": 2};{"9.23": 24}
40131111001025;[[33.485490999999996, -111.963039], [33.485489, -111.96518], [33.486033, -111.965174], [33.486356, -111.96517], [33.486354999999996, -111.964065], [33.486345, -111.96399], [33.486323, -111.96390000000001], [33.486263, -111.963756], [33.486236999999996, -111.963661], [33.486225999999995, -111.963578], [33.486224, -111.96313], [33.48621, -111.963088], [33.486191999999996, -111.963064], [33.486179, -111.963052], [33.486148, -111.963038], [33.485490999999996, -111.963039]];5.468333333333333;8.460833333333335;{"5.64": 11, "3.58": 1};{"9.23": 11, "0.0": 1}
40131080002046;[[33.494585, -111.957479], [33.494591, -111.95682], [33.494231, -111.956817], [33.494141, -111.956827], [33.494054, -111.95685399999999], [33.493947, -111.956907], [33.493846999999995, -111.956946], [33.493750999999996, -111.956962], [33.493353, -111.956963], [33.492503, -111.956965], [33.4925, -111.957045], [33.492540999999996, -111.957993], [33.493555, -111.95799099999999], [33.493702, -111.958003], [33.493929, -111.958046], [33.494028, -111.958052], [33.494571, -111.958049], [33.494577, -111.957666], [33.494585, -111.957479]];5.64;9.230000000000002;{"5.64": 11};{"9.23": 11}
40131080002045;[[33.493353, -111.956963], [33.493353, -111.956755], [33.493366, -111.956606], [33.493395, -111.95643], [33.493479, -111.956084], [33.493508999999996, -111.955933], [33.493516, -111.955851], [33.493528999999995, -111.955138], [33.493521, -111.955034], [33.493505, -111.954949], [33.493451, -111.954755], [33.493432, -111.954649], [33.493423, -111.954546], [33.493431, -111.954069], [33.492776, -111.954071], [33.492542, -111.954068], [33.492412, -111.95405], [33.492317, -111.954027], [33.492238, -111.953992], [33.492041, -111.95385999999999], [33.491985, -111.953809], [33.491965, -111.953932], [33.491957, -111.954068], [33.491963, -111.9542], [33.491980999999996, -111.954327], [33.492167, -111.955055], [33.492267999999996, -111.955458], [33.492421, -111.956118], [33.492458, -111.95627999999999], [33.492483, -111.956486], [33.492498999999995, -111.956727], [33.492503, -111.956965], [33.493353, -111.956963]];5.64;9.229999999999999;{"5.64": 19};{"9.23": 19}
40131111001019;[[33.480061, -111.957217], [33.480055, -111.957751], [33.480105, -111.957774], [33.480139, -111.957797], [33.480643, -111.95796], [33.48075, -111.957659], [33.480914999999996, -111.957295], [33.481634, -111.955788], [33.482048, -111.954934], [33.482231, -111.954527], [33.482309, -111.954327], [33.482493999999996, -111.953791], [33.482559, -111.953629], [33.482627, -111.953487], [33.482698, -111.953369], [33.482780999999996, -111.953262], [33.482908, -111.953123], [33.483041, -111.95298700000001], [33.483095, -111.95294799999999], [33.483201, -111.952886], [33.483347, -111.952792], [33.483441, -111.952754], [33.483675999999996, -111.952679], [33.483798, -111.952651], [33.484083999999996, -111.95263299999999], [33.484235, -111.952673], [33.48444, -111.952742], [33.484798999999995, -111.95289], [33.484893, -111.952921], [33.484941, -111.952917], [33.484983, -111.952892], [33.485008, -111.952861], [33.485037, -111.952792], [33.485062, -111.952696], [33.485126, -111.952362], [33.485129, -111.95228], [33.485065999999996, -111.952267], [33.484997, -111.95224400000001], [33.484626, -111.952083], [33.484525999999995, -111.952045], [33.484397, -111.952007], [33.484229, -111.951975], [33.484055999999995, -111.951959], [33.483818, -111.95196], [33.483686, -111.951973], [33.483443, -111.95203], [33.483339, -111.952063], [33.483122, -111.952163], [33.482783999999995, -111.952366], [33.482635, -111.952477], [33.482552, -111.952553], [33.482417999999996, -111.952698], [33.482366999999996, -111.952761], [33.482101, -111.953148], [33.482082, -111.953183], [33.481986, -111.953379], [33.481893, -111.953608], [33.481665, -111.954285], [33.481631, -111.954372], [33.481414, -111.954821], [33.480528, -111.95668], [33.480303, -111.957136], [33.480277, -111.957168], [33.480243, -111.957193], [33.480196, -111.957209], [33.480061, -111.957217]];5.210999999999998;8.92233333333333;{"5.64": 27, "0.0": 2, "4.05": 1};{"9.23": 29, "0.0": 1}
40131111001021;[[33.483630999999995, -111.96089], [33.485465999999995, -111.960867], [33.486243, -111.960857], [33.487435999999995, -111.960842], [33.487409, -111.960745], [33.487389, -111.960618], [33.487384, -111.960519], [33.487387, -111.96044], [33.4874, -111.960393], [33.487421999999995, -111.960354], [33.487462, -111.960316], [33.487502, -111.960281], [33.487466999999995, -111.960244], [33.487412, -111.960202], [33.487355, -111.960174], [33.487291, -111.960158], [33.482337, -111.960227], [33.480604, -111.960251], [33.480598, -111.960928], [33.481907, -111.960912], [33.483630999999995, -111.96089]];2.8038461538461528;0.03000000000000002;{"4.05": 18, "0.0": 8};{"0.03": 24, "0.0": 1, "0.06": 1}
40131111001010;[[33.48211, -111.951558], [33.48207, -111.951604], [33.481989999999996, -111.95172099999999], [33.481923, -111.951843], [33.481868, -111.951967], [33.481811, -111.952123], [33.481766, -111.952293], [33.482087, -111.952832], [33.481969, -111.952976], [33.48198, -111.952995], [33.482101, -111.953148], [33.482366999999996, -111.952761], [33.482417999999996, -111.952698], [33.482552, -111.952553], [33.482635, -111.952477], [33.482783999999995, -111.952366], [33.483122, -111.952163], [33.483339, -111.952063], [33.483443, -111.95203], [33.483686, -111.951973], [33.483818, -111.95196], [33.484055999999995, -111.951959], [33.484229, -111.951975], [33.484397, -111.952007], [33.484525999999995, -111.952045], [33.484626, -111.952083], [33.484997, -111.95224400000001], [33.485065999999996, -111.952267], [33.485129, -111.95228], [33.48514, -111.952128], [33.485318, -111.950964], [33.485323, -111.950906], [33.484997, -111.950913], [33.484736999999996, -111.950908], [33.484631, -111.950894], [33.484519, -111.950863], [33.484243, -111.950819], [33.484062, -111.950804], [33.483869999999996, -111.950804], [33.483610999999996, -111.950824], [33.483444999999996, -111.950848], [33.483174, -111.950908], [33.483022999999996, -111.950958], [33.482751, -111.951082], [33.482545, -111.951193], [33.482405, -111.951281], [33.482312, -111.951355], [33.482174, -111.951484], [33.48211, -111.951558]];5.075999999999998;7.691666666666664;{"5.64": 27, "0.0": 3};{"9.23": 25, "0.0": 5}
40132174004022;[[33.48211, -111.951558], [33.481485, -111.95184], [33.481766, -111.952293], [33.481811, -111.952123], [33.481868, -111.951967], [33.481923, -111.951843], [33.481989999999996, -111.95172099999999], [33.48207, -111.951604], [33.48211, -111.951558]];5.64;9.23;{"5.64": 1};{"9.23": 1}
40131111001007;[[33.487435999999995, -111.949932], [33.487243, -111.949939], [33.487147, -111.949954], [33.487043, -111.949983], [33.486939, -111.950029], [33.486843, -111.950088], [33.486776, -111.95014], [33.486689, -111.950225], [33.486613999999996, -111.950318], [33.486548, -111.950421], [33.486508, -111.95050499999999], [33.486461, -111.950642], [33.486429, -111.950788], [33.486415, -111.950907], [33.486412, -111.950957], [33.486413999999996, -111.951103], [33.486430999999996, -111.951244], [33.486471, -111.951408], [33.4865, -111.951485], [33.486564, -111.951606], [33.486632, -111.951707], [33.486711, -111.951801], [33.486806, -111.951892], [33.487159999999996, -111.952152], [33.487299, -111.952114], [33.487403, -111.952098], [33.487437, -111.952096], [33.487434, -111.950154], [33.487435999999995, -111.949932]];5.64;8.390909090909092;{"5.64": 11};{"0.0": 1, "9.23": 10}
40131094004006;[[33.496445, -112.186274], [33.497152, -112.186268], [33.497884, -112.186263], [33.497881, -112.185975], [33.497893999999995, -112.185914], [33.497924999999995, -112.185829], [33.497932, -112.185774], [33.497923, -112.184836], [33.49792, -112.184771], [33.497901999999996, -112.184701], [33.497867, -112.18464], [33.49783, -112.1846], [33.49779, -112.184578], [33.497696999999995, -112.184546], [33.4976, -112.184498], [33.497538, -112.184448], [33.497485999999995, -112.184384], [33.497332, -112.184453], [33.497259, -112.184472], [33.496725999999995, -112.184477], [33.496718, -112.18451999999999], [33.496677, -112.184694], [33.496634, -112.184801], [33.496572, -112.184927], [33.496494, -112.185036], [33.496466999999996, -112.18509399999999], [33.496443, -112.18517], [33.496432, -112.185249], [33.496437, -112.185586], [33.496445, -112.186274]];4.037999999999999;0.02;{"4.05": 14, "4.01": 6};{"0.0": 18, "0.2": 2}
40131094001030;[[33.503017, -112.182074], [33.502924, -112.182041], [33.5028, -112.18201], [33.502711999999995, -112.182], [33.502241999999995, -112.182001], [33.502246, -112.182933], [33.502251, -112.183818], [33.50264, -112.18381], [33.502753999999996, -112.183794], [33.502899, -112.183753], [33.503028, -112.183697], [33.503136999999995, -112.183631], [33.503251, -112.183543], [33.503355, -112.18344], [33.503447, -112.183329], [33.503509, -112.183238], [33.503582, -112.183101], [33.503639, -112.182958], [33.503673, -112.182847], [33.503707, -112.18270000000001], [33.503732, -112.182477], [33.503738999999996, -112.182408], [33.503737, -112.182305], [33.50367, -112.182293], [33.503462999999996, -112.182242], [33.503144, -112.182127], [33.503017, -112.182074]];4.5825;8.653125000000001;{"5.64": 13, "0.0": 3};{"9.23": 15, "0.0": 1}
